Submission Number, AveErr, RMS, AUE, tau, R, maxErr, Percent Correct Sign, error slope, CorrectLipinski, compare slope
01, 0.56308 , 1.40258, 5.00580 , 0.76947, 4.07692 , 0.82936, 0.24841 , 0.23008, 0.22222 , 0.30192, 9.06000 , 0.69135, 53.84615 , 14.10996, 0.50457 , 0.15779, 0.38462 , 0.13284, 0.61489 , 0.76763
02, -0.59769 , 0.52807, 1.95516 , 0.40855, 1.49000 , 0.35598, 0.53605 , 0.16937, 0.75571 , 0.11278, 4.58000 , 0.91001, 84.61538 , 9.80856, 0.72753 , 0.15545, 0.92308 , 0.07546, 1.24282 , 0.29919
03, -7.10931 , 5.11802, 19.60323 , 4.26679, 13.94700 , 3.85821, 0.58835 , 0.16787, 0.41410 , 0.23285, 40.22600 , 4.65417, 61.53846 , 13.31835, -0.00000 , 0.00038, 0.38462 , 0.13107, 4.89043 , 2.83910
04, 1.58462 , 0.53354, 2.52740 , 0.63412, 1.92769 , 0.44818, 0.77139 , 0.12411, 0.87369 , 0.05136, 6.69000 , 1.73364, 92.30769 , 7.10015, 0.76586 , 0.12955, 0.69231 , 0.13079, 1.54926 , 0.37351
05, -7.69544 , 0.80716, 8.27148 , 0.97184, 7.69544 , 0.80716, 0.16997 , 0.20692, 0.07902 , 0.31474, 15.94516 , 2.68344, 53.84615 , 13.92106, 0.26009 , 0.07053, 0.53846 , 0.14221, 0.60088 , 1.39468
06, 1.80923 , 0.70347, 3.16846 , 0.66074, 2.27538 , 0.59809, 0.77139 , 0.11320, 0.85755 , 0.09419, 7.34000 , 1.32678, 84.61538 , 9.80350, 0.85706 , 0.17026, 0.69231 , 0.13030, 1.81485 , 0.48434
07, -0.63338 , 0.75425, 2.72471 , 0.76210, 1.94798 , 0.54866, 0.35301 , 0.19540, 0.49073 , 0.25931, 7.47223 , 1.96513, 84.61538 , 10.29135, 0.38390 , 0.14102, 0.84615 , 0.10086, 0.89272 , 0.40790
08, -1.61523 , 0.71197, 3.05947 , 0.99817, 1.94754 , 0.65112, 0.71909 , 0.15140, 0.77192 , 0.09260, 8.91100 , 2.40186, 92.30769 , 7.26903, 0.77844 , 0.15526, 1.00000 , 0.00000, 1.72827 , 0.47841
09, -4.83963 , 0.79637, 5.67201 , 0.96279, 4.83963 , 0.79609, 0.19612 , 0.20081, 0.13460 , 0.30150, 12.63929 , 2.49285, 53.84615 , 13.75798, 0.31734 , 0.11356, 0.53846 , 0.13984, 0.50944 , 0.90911
10, 0.19323 , 0.76356, 2.67208 , 0.36521, 2.21615 , 0.42012, 0.64065 , 0.16989, 0.67458 , 0.17434, 4.15500 , 0.23603, 61.53846 , 13.53273, 0.84417 , 0.13737, 0.46154 , 0.14018, 1.34226 , 0.41503
11, -4.96362 , 2.94472, 11.85545 , 4.40097, 6.20546 , 2.75906, 0.58835 , 0.17354, 0.57791 , 0.12662, 36.42100 , 10.61479, 92.30769 , 7.57822, 0.56235 , 0.16712, 0.84615 , 0.10189, 4.14323 , 1.88003
12, -7.10931 , 5.11083, 19.60323 , 4.19941, 13.94700 , 3.85221, 0.58835 , 0.16196, 0.41410 , 0.22024, 40.22600 , 3.95626, 61.53846 , 13.27228, -0.00000 , 0.00049, 0.38462 , 0.12943, 4.89043 , 2.84172
13, -11.05538 , 5.00085, 20.96797 , 4.98318, 12.18215 , 4.78680, 0.56220 , 0.17242, 0.43130 , 0.21604, 44.50300 , 5.00048, 92.30769 , 7.56225, 0.59397 , 0.16690, 0.84615 , 0.09799, 5.21362 , 2.98615
14, -0.71185 , 0.53272, 1.97469 , 0.42479, 1.46338 , 0.38012, 0.69294 , 0.15430, 0.83848 , 0.09062, 4.29600 , 0.67864, 100.00000 , 0.00000, 0.79439 , 0.16977, 0.92308 , 0.07273, 1.50044 , 0.29042
15, -1.25223 , 0.71767, 2.84163 , 0.82823, 1.89315 , 0.57858, 0.58835 , 0.16915, 0.73196 , 0.11462, 7.95100 , 2.01744, 84.61538 , 9.68723, 0.71019 , 0.16125, 0.92308 , 0.07267, 1.55487 , 0.48622
16, 0.09615 , 0.45780, 1.64323 , 0.52839, 1.11923 , 0.32847, 0.80796 , 0.12221, 0.89647 , 0.05209, 4.90000 , 1.48012, 100.00000 , 0.48626, 0.61630 , 0.13760, 1.00000 , 0.00000, 1.53569 , 0.25185
17, -4.48420 , 0.76918, 5.25163 , 0.94805, 4.48420 , 0.76888, 0.30071 , 0.20275, 0.32176 , 0.31165, 11.97133 , 2.73313, 61.53846 , 14.04253, 0.42621 , 0.12526, 0.61538 , 0.13591, 0.78635 , 0.84593
18, -0.96146 , 0.46204, 1.97156 , 0.43620, 1.54392 , 0.32283, 0.66679 , 0.15026, 0.82888 , 0.08125, 5.06100 , 1.30987, 92.30769 , 7.41626, 0.70387 , 0.15028, 1.00000 , 0.00000, 1.41627 , 0.28458
19, 0.72538 , 0.62597, 2.33942 , 0.43535, 1.85000 , 0.40880, 0.66679 , 0.14477, 0.79355 , 0.13434, 4.83000 , 0.66198, 92.30769 , 7.53782, 0.92954 , 0.14038, 0.76923 , 0.11254, 1.46920 , 0.32568
20, -1.90038 , 0.56011, 2.81501 , 0.49823, 2.36100 , 0.41237, 0.58835 , 0.15749, 0.74111 , 0.11221, 6.18300 , 1.10959, 69.23077 , 12.37899, 0.36537 , 0.12202, 0.84615 , 0.10320, 1.39193 , 0.43528
21, -1.66077 , 0.55762, 2.61056 , 0.49195, 2.21923 , 0.38374, 0.58835 , 0.15402, 0.73137 , 0.11141, 6.18000 , 1.61846, 69.23077 , 12.18196, 0.36734 , 0.12821, 0.84615 , 0.10017, 1.31640 , 0.39718
22, 2.19923 , 0.63067, 3.20555 , 0.79564, 2.25615 , 0.61101, 0.66679 , 0.11238, 0.80613 , 0.06896, 8.52000 , 2.13266, 84.61538 , 10.20186, 0.87271 , 0.15750, 0.61538 , 0.13719, 1.47520 , 0.48623
23, 1.25631 , 0.66799, 2.80356 , 0.69287, 1.94554 , 0.53736, 0.56220 , 0.13427, 0.67447 , 0.11120, 7.32800 , 1.65196, 76.92308 , 11.50185, 0.98884 , 0.14435, 0.69231 , 0.13116, 1.20673 , 0.41469
24, 2.25462 , 0.66975, 3.26624 , 0.81555, 2.46692 , 0.60789, 0.77139 , 0.12929, 0.87803 , 0.05177, 8.43000 , 2.01317, 84.61538 , 10.05112, 0.67334 , 0.14883, 0.61538 , 0.12974, 1.73625 , 0.46955
25, -0.14846 , 0.82505, 2.97986 , 0.39163, 2.48046 , 0.44888, 0.64065 , 0.18500, 0.68625 , 0.17246, 5.34300 , 0.63122, 61.53846 , 13.75845, 0.76583 , 0.14987, 0.53846 , 0.13728, 1.53394 , 0.47987
26, 0.56308 , 1.41627, 5.00580 , 0.75861, 4.07692 , 0.79585, 0.24841 , 0.22824, 0.22222 , 0.30367, 9.06000 , 0.75463, 53.84615 , 13.94681, 0.53882 , 0.17132, 0.38462 , 0.13394, 0.61489 , 0.76368
27, -0.47169 , 0.46761, 1.78156 , 0.35777, 1.36815 , 0.30319, 0.66679 , 0.16110, 0.84117 , 0.09044, 4.29500 , 0.97167, 100.00000 , 0.42069, 0.77054 , 0.16194, 0.92308 , 0.07050, 1.42496 , 0.26306
28, -1.94769 , 0.59168, 2.87451 , 0.54052, 2.35938 , 0.45660, 0.58835 , 0.15008, 0.74680 , 0.10716, 6.18700 , 0.99017, 69.23077 , 12.36360, 0.40255 , 0.12753, 0.84615 , 0.10250, 1.43088 , 0.45279
29, -6.53719 , 0.82569, 7.14840 , 0.98209, 6.53719 , 0.82569, 0.24841 , 0.19998, 0.17731 , 0.31282, 14.50054 , 2.72557, 53.84615 , 14.49952, 0.29952 , 0.08523, 0.53846 , 0.13802, 0.67752 , 1.17770
30, 2.39077 , 0.72544, 3.55615 , 0.63640, 2.68462 , 0.63506, 0.71909 , 0.12099, 0.81837 , 0.10618, 7.34000 , 0.96461, 76.92308 , 11.53837, 0.74557 , 0.17303, 0.53846 , 0.13796, 1.65673 , 0.54425
31, -0.83854 , 0.52529, 2.07699 , 0.38228, 1.63100 , 0.35241, 0.56220 , 0.16939, 0.76891 , 0.11027, 4.57800 , 0.77611, 84.61538 , 9.74146, 0.66662 , 0.15683, 0.92308 , 0.07338, 1.31840 , 0.33028
32, 1.93615 , 0.72471, 3.33239 , 0.43138, 2.93000 , 0.44119, 0.64065 , 0.13504, 0.75268 , 0.10433, 6.08000 , 0.78545, 76.92308 , 11.86954, 0.26798 , 0.12844, 0.38462 , 0.13384, 1.50170 , 0.48824
33, -0.17331 , 0.84487, 2.98004 , 0.41006, 2.47792 , 0.45578, 0.64065 , 0.17637, 0.68779 , 0.16777, 5.45200 , 0.65311, 61.53846 , 13.36973, 0.76949 , 0.14384, 0.53846 , 0.13992, 1.53988 , 0.46897
34, -1.24877 , 0.54425, 2.26498 , 0.55026, 1.68385 , 0.43680, 0.69294 , 0.15032, 0.82971 , 0.08021, 5.06500 , 0.93995, 92.30769 , 7.38622, 0.73503 , 0.14984, 1.00000 , 0.00000, 1.53070 , 0.34818
35, -0.32577 , 0.68616, 2.50469 , 0.69666, 1.74291 , 0.50102, 0.35301 , 0.20136, 0.48230 , 0.26318, 6.88304 , 1.70781, 84.61538 , 10.17299, 0.46121 , 0.14552, 0.84615 , 0.10010, 0.79706 , 0.36629
36, 0.51308 , 0.67536, 2.47761 , 0.38102, 2.02538 , 0.38911, 0.66679 , 0.12840, 0.82380 , 0.08515, 5.00000 , 0.78822, 92.30769 , 7.36918, 0.52072 , 0.16942, 0.76923 , 0.11597, 1.68483 , 0.37581
37, -7.10931 , 4.93452, 19.60323 , 4.09885, 13.94700 , 3.71375, 0.58835 , 0.16236, 0.41410 , 0.22352, 40.22600 , 4.30732, 61.53846 , 13.43830, -0.00000 , 0.00045, 0.38462 , 0.13789, 4.89043 , 2.76777
38, 0.48077 , 0.75178, 2.79414 , 0.41010, 2.28538 , 0.44704, 0.50990 , 0.18472, 0.62897 , 0.18367, 5.07000 , 0.50891, 61.53846 , 13.41200, 0.83279 , 0.14668, 0.46154 , 0.13462, 1.22756 , 0.44880
39, 0.48000 , 0.68914, 2.61532 , 0.45061, 2.04769 , 0.45685, 0.53605 , 0.18744, 0.64431 , 0.21477, 5.45000 , 0.90787, 84.61538 , 9.80105, 0.67423 , 0.17564, 0.76923 , 0.11642, 1.19561 , 0.42659
40, -0.05000 , 0.47979, 1.73277 , 0.26916, 1.45769 , 0.26221, 0.56220 , 0.15099, 0.73335 , 0.10502, 3.30000 , 0.41203, 92.30769 , 7.54020, 1.27552 , 0.06560, 0.92308 , 0.07736, 1.07150 , 0.28639
41, 0.24046 , 0.74482, 2.65719 , 0.37190, 2.17138 , 0.41999, 0.64065 , 0.17462, 0.66522 , 0.18262, 4.43000 , 0.33182, 61.53846 , 13.16132, 0.86055 , 0.14812, 0.46154 , 0.14100, 1.30335 , 0.40720
42, 3.01846 , 0.62819, 3.77750 , 0.55699, 3.14769 , 0.57731, 0.61450 , 0.15608, 0.79018 , 0.11870, 7.00000 , 0.70707, 61.53846 , 13.10128, 0.36638 , 0.15189, 0.38462 , 0.13504, 1.34173 , 0.62477
43, 0.39538 , 0.54692, 1.94145 , 0.45634, 1.38308 , 0.37226, 0.84984 , 0.10895, 0.94484 , 0.02614, 4.40000 , 0.81263, 100.00000 , 0.54257, 1.15013 , 0.12685, 0.92308 , 0.07182, 1.84106 , 0.24721
44, -0.59769 , 0.52123, 1.95516 , 0.38818, 1.49000 , 0.33210, 0.53605 , 0.16906, 0.75571 , 0.11468, 4.58000 , 0.91190, 84.61538 , 10.34217, 0.72753 , 0.15743, 0.92308 , 0.07744, 1.24282 , 0.29105
45, 1.61769 , 0.58546, 2.66301 , 0.55100, 1.94846 , 0.49404, 0.71909 , 0.10746, 0.87549 , 0.05684, 6.12000 , 1.10155, 84.61538 , 9.78407, 0.91626 , 0.16016, 0.69231 , 0.13454, 1.63332 , 0.35643
46, -7.09946 , 0.92307, 7.78709 , 1.07896, 7.09946 , 0.92307, 0.11767 , 0.19941, 0.01615 , 0.31020, 15.39766 , 2.58778, 53.84615 , 13.67134, 0.20548 , 0.07219, 0.53846 , 0.13675, 0.47163 , 1.25325
47, -1.22731 , 0.71616, 2.83786 , 0.79089, 1.94408 , 0.56216, 0.58835 , 0.16352, 0.72939 , 0.11047, 7.84200 , 1.97831, 84.61538 , 10.01785, 0.67993 , 0.15669, 0.92308 , 0.07366, 1.54900 , 0.47392
48, 1.09692 , 0.86392, 3.18841 , 0.92122, 2.15846 , 0.66518, 0.32686 , 0.21635, 0.49177 , 0.26072, 8.81000 , 2.28610, 92.30769 , 7.49596, 0.55607 , 0.15874, 0.84615 , 0.09669, 0.90293 , 0.54771
49, -1.17331 , 0.67949, 2.63906 , 0.29883, 2.33085 , 0.34369, 0.40531 , 0.14879, 0.61238 , 0.14075, 4.14000 , 0.33310, 61.53846 , 12.87149, 0.77446 , 0.12454, 0.61538 , 0.13337, 1.12111 , 0.41851
50, -5.05315 , 2.89677, 11.88839 , 4.32805, 6.17992 , 2.71737, 0.58835 , 0.16801, 0.57475 , 0.12245, 36.50000 , 10.43585, 92.30769 , 7.12691, 0.59397 , 0.16467, 0.84615 , 0.10150, 4.12404 , 1.88057
